ten,category,hang,gia,thong_so,link_hinh_anh,ten_ram,loai_ram,dung_luong,gia_vnd,ten_cpu,ten_mainboard,ten_vga,ten_ssd,ten_hdd,ten_case,ten_psu
Thùng máy VSP ESPORT ROG ES1 Gaming (No Fan) (Hồng),Case,ASUS,799000,Thùng máy VSP ESPORT ROG ES1 Gaming (No Fan) (Hồng),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,799000,,,,,,Thùng máy VSP ESPORT ROG ES1 Gaming (No Fan) (Hồng),
Thùng máy VSP ESPORT ROG ES1 Gaming (No Fan) (Trắng),Case,ASUS,799000,Thùng máy VSP ESPORT ROG ES1 Gaming (No Fan) (Trắng),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,799000,,,,,,Thùng máy VSP ESPORT ROG ES1 Gaming (No Fan) (Trắng),
"Thùng máy VSP Gaming FA-01 - Black | Support E-ATX, Workstation, Không kèm fan",Case,VSP,579000,"Thùng máy VSP Gaming FA-01 - Black | Support E-ATX, Workstation, Không kèm fan",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,579000,,,,,,"Thùng máy VSP Gaming FA-01 - Black | Support E-ATX, Workstation, Không kèm fan",
Thùng máy VSP Gaming V3-601P Pink (No Fan),Case,VSP,390000,Thùng máy VSP Gaming V3-601P Pink (No Fan),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,390000,,,,,,Thùng máy VSP Gaming V3-601P Pink (No Fan),
Thùng máy VSP Havester-CHIA SAS-24HDD (HDD 3.5″ x 24),Case,VSP,10900000,Thùng máy VSP Havester-CHIA SAS-24HDD (HDD 3.5″ x 24),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,10900000,,,,,,Thùng máy VSP Havester-CHIA SAS-24HDD (HDD 3.5″ x 24),
Thùng máy VSP V200 - Đen,Case,VSP,279000,Thùng máy VSP V200 - Đen,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,279000,,,,,,Thùng máy VSP V200 - Đen,
Thùng máy VSP V200 - Trắng Bạc,Case,VSP,289000,Thùng máy VSP V200 - Trắng Bạc,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,289000,,,,,,Thùng máy VSP V200 - Trắng Bạc,
Thùng máy VSP V2880 | Micro ATX,Case,VSP,225000,Thùng máy VSP V2880 | Micro ATX,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,225000,,,,,,Thùng máy VSP V2880 | Micro ATX,
Thùng máy VSP V4 - Hồng | Không kèm fan,Case,VSP,489000,Thùng máy VSP V4 - Hồng | Không kèm fan,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,489000,,,,,,Thùng máy VSP V4 - Hồng | Không kèm fan,
Thùng máy VSP V500 - Đen,Case,VSP,399000,Thùng máy VSP V500 - Đen,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,399000,,,,,,Thùng máy VSP V500 - Đen,
Thùng máy VSP V500 - Trắng,Case,VSP,399000,Thùng máy VSP V500 - Trắng,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,399000,,,,,,Thùng máy VSP V500 - Trắng,
"Thùng máy VSP X3 Pro Gamer Edition Monitor - Đen, không kèm fan",Case,VSP,1079000,"Thùng máy VSP X3 Pro Gamer Edition Monitor - Đen, không kèm fan",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1079000,,,,,,"Thùng máy VSP X3 Pro Gamer Edition Monitor - Đen, không kèm fan",
Thùng máy VSP X7 - Black (Kính cong),Case,VSP,569000,Thùng máy VSP X7 - Black (Kính cong),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,569000,,,,,,Thùng máy VSP X7 - Black (Kính cong),
"Thùng máy Xigmatek Alpha Meta | E-ATX, BTF Design, không kèm fan",Case,Xigmatek,1499000,"Thùng máy Xigmatek Alpha Meta | E-ATX, BTF Design, không kèm fan",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1499000,,,,,,"Thùng máy Xigmatek Alpha Meta | E-ATX, BTF Design, không kèm fan",
Thùng máy Xigmatek Alpha Pano M (Micro ATX) - Black,Case,Xigmatek,879000,Thùng máy Xigmatek Alpha Pano M (Micro ATX) - Black,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,879000,,,,,,Thùng máy Xigmatek Alpha Pano M (Micro ATX) - Black,
Thùng máy Xigmatek Alphard ATX - Đen | Kèm sẵn 3 fan (EN 43796),Case,Xigmatek,999000,Thùng máy Xigmatek Alphard ATX - Đen | Kèm sẵn 3 fan (EN 43796),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,999000,,,,,,Thùng máy Xigmatek Alphard ATX - Đen | Kèm sẵn 3 fan (EN 43796),
Thùng máy Xigmatek Alphard Micro ATX - Đen | Kèm sẵn 3 fan (EN 44090),Case,Xigmatek,799000,Thùng máy Xigmatek Alphard Micro ATX - Đen | Kèm sẵn 3 fan (EN 44090),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,799000,,,,,,Thùng máy Xigmatek Alphard Micro ATX - Đen | Kèm sẵn 3 fan (EN 44090),
Thùng máy Xigmatek Alphard Micro ATX - Trắng | Kèm sẵn 3 fan (EN 44113),Case,Xigmatek,849000,Thùng máy Xigmatek Alphard Micro ATX - Trắng | Kèm sẵn 3 fan (EN 44113),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,849000,,,,,,Thùng máy Xigmatek Alphard Micro ATX - Trắng | Kèm sẵn 3 fan (EN 44113),
Thùng máy XIGMATEK ANUBIS PRO 4FX E ATX (EN40771) (KÈM 04 FAN ARGB),Case,Xigmatek,1129000,Thùng máy XIGMATEK ANUBIS PRO 4FX E ATX (EN40771) (KÈM 04 FAN ARGB),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1129000,,,,,,Thùng máy XIGMATEK ANUBIS PRO 4FX E ATX (EN40771) (KÈM 04 FAN ARGB),
Thùng máy Xigmatek BLAST M (M-ATX) - Black,Case,Xigmatek,639000,Thùng máy Xigmatek BLAST M (M-ATX) - Black,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,639000,,,,,,Thùng máy Xigmatek BLAST M (M-ATX) - Black,
Thùng máy Xigmatek BLAST M (M-ATX) - White,Case,Xigmatek,679000,Thùng máy Xigmatek BLAST M (M-ATX) - White,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,679000,,,,,,Thùng máy Xigmatek BLAST M (M-ATX) - White,
"Thùng máy Xigmatek CUBI II - Black | E-ATX, BTF Design, không fan QSD",Case,Xigmatek,1049000,"Thùng máy Xigmatek CUBI II - Black | E-ATX, BTF Design, không fan QSD",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1049000,,,,,,"Thùng máy Xigmatek CUBI II - Black | E-ATX, BTF Design, không fan QSD",
"Thùng máy Xigmatek Cubi M - Đen | Micro ATX, không fan",Case,Xigmatek,849000,"Thùng máy Xigmatek Cubi M - Đen | Micro ATX, không fan",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,849000,,,,,,"Thùng máy Xigmatek Cubi M - Đen | Micro ATX, không fan",
Thùng máy Xigmatek Cubi M Nano M-ATX Black | Không kèm fan (EN 44953) QSD,Case,Xigmatek,849000,Thùng máy Xigmatek Cubi M Nano M-ATX Black | Không kèm fan (EN 44953) QSD,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,849000,,,,,,Thùng máy Xigmatek Cubi M Nano M-ATX Black | Không kèm fan (EN 44953) QSD,
Thùng máy Xigmatek DUO X 3F ATX - Black,Case,Xigmatek,689000,Thùng máy Xigmatek DUO X 3F ATX - Black,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,689000,,,,,,Thùng máy Xigmatek DUO X 3F ATX - Black,
Thùng máy Xigmatek Gaming X II 3F - Black | Kèm sẵn 3 fan RGB Fixed (EN42355),Case,Xigmatek,719000,Thùng máy Xigmatek Gaming X II 3F - Black | Kèm sẵn 3 fan RGB Fixed (EN42355),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,719000,,,,,,Thùng máy Xigmatek Gaming X II 3F - Black | Kèm sẵn 3 fan RGB Fixed (EN42355),
Thùng máy Xigmatek MYX 3F - Black | Kèm 3 fan led,Case,Xigmatek,579000,Thùng máy Xigmatek MYX 3F - Black | Kèm 3 fan led,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,579000,,,,,,Thùng máy Xigmatek MYX 3F - Black | Kèm 3 fan led,
Thùng máy Xigmatek MYX Air 3F - Black | Kèm 3 fan led,Case,Xigmatek,569000,Thùng máy Xigmatek MYX Air 3F - Black | Kèm 3 fan led,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,569000,,,,,,Thùng máy Xigmatek MYX Air 3F - Black | Kèm 3 fan led,
Thùng máy Xigmatek Ocean M Nano Arctic M-ATX (EN 45417) (Không Kèm Fan),Case,Xigmatek,699000,Thùng máy Xigmatek Ocean M Nano Arctic M-ATX (EN 45417) (Không Kèm Fan),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,699000,,,,,,Thùng máy Xigmatek Ocean M Nano Arctic M-ATX (EN 45417) (Không Kèm Fan),
Thùng máy Xigmatek Ocean M Nano M-ATX (EN 45400) (Không Kèm Fan) Đen,Case,Xigmatek,679000,Thùng máy Xigmatek Ocean M Nano M-ATX (EN 45400) (Không Kèm Fan) Đen,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,679000,,,,,,Thùng máy Xigmatek Ocean M Nano M-ATX (EN 45400) (Không Kèm Fan) Đen,
Thùng máy Xigmatek Pano II ATX (Không Kèm Fan) - Đen,Case,Xigmatek,1599000,Thùng máy Xigmatek Pano II ATX (Không Kèm Fan) - Đen,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1599000,,,,,,Thùng máy Xigmatek Pano II ATX (Không Kèm Fan) - Đen,
Thùng máy Xigmatek View II 3F M-ATX | Màu đen,Case,Xigmatek,559000,Thùng máy Xigmatek View II 3F M-ATX | Màu đen,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,559000,,,,,,Thùng máy Xigmatek View II 3F M-ATX | Màu đen,
Thùng máy Xigmatek XA-20 (EN46072) (No Fan),Case,Xigmatek,299000,Thùng máy Xigmatek XA-20 (EN46072) (No Fan),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,299000,,,,,,Thùng máy Xigmatek XA-20 (EN46072) (No Fan),
Thùng máy Xigmatek XA-22 (EN47567) | Không Fan,Case,Xigmatek,275000,Thùng máy Xigmatek XA-22 (EN47567) | Không Fan,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,275000,,,,,,Thùng máy Xigmatek XA-22 (EN47567) | Không Fan,
Thùng máy Xigmatek XS-25 M-ATX (Đen),Case,Xigmatek,229000,Thùng máy Xigmatek XS-25 M-ATX (Đen),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,229000,,,,,,Thùng máy Xigmatek XS-25 M-ATX (Đen),
Nguồn Acbel 350W Đến 380W (QSD),PSU,Unknown,140000,Nguồn Acbel 350W Đến 380W (QSD),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,140000,,,,,,,Nguồn Acbel 350W Đến 380W (QSD)
Nguồn Centaur 450W 80 Plus,PSU,Unknown,449000,Nguồn Centaur 450W 80 Plus,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,449000,,,,,,,Nguồn Centaur 450W 80 Plus
Nguồn Centaur 550W 80 Plus,PSU,Unknown,589000,Nguồn Centaur 550W 80 Plus,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,589000,,,,,,,Nguồn Centaur 550W 80 Plus
Nguồn Centaur 650W 80 Plus QSD,PSU,Unknown,490000,Nguồn Centaur 650W 80 Plus QSD,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,490000,,,,,,,Nguồn Centaur 650W 80 Plus QSD
Nguồn Cooler Master Elite PC500 500W V3 QSD (MPW-5001-PSABN1),PSU,Unknown,360000,Nguồn Cooler Master Elite PC500 500W V3 QSD (MPW-5001-PSABN1),https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,360000,,,,,,,Nguồn Cooler Master Elite PC500 500W V3 QSD (MPW-5001-PSABN1)
Nguồn Jetek Q9600 cũ QSD,PSU,Jetek,150000,Nguồn Jetek Q9600 cũ QSD,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,150000,,,,,,,Nguồn Jetek Q9600 cũ QSD
Nguồn Jetek SWAT 650W 80 Plus Bronze + Dây Nguồn,PSU,Jetek,999000,Nguồn Jetek SWAT 650W 80 Plus Bronze + Dây Nguồn,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,999000,,,,,,,Nguồn Jetek SWAT 650W 80 Plus Bronze + Dây Nguồn
Nguồn máy tính 350W Magic MG-350,PSU,Unknown,290000,Nguồn máy tính 350W Magic MG-350,https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,290000,,,,,,,Nguồn máy tính 350W Magic MG-350
"Nguồn máy tính ACER AC550 550W 80 Plus Bronze | Full Modular, ATX",PSU,Unknown,799000,"Nguồn máy tính ACER AC550 550W 80 Plus Bronze | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,799000,,,,,,,"Nguồn máy tính ACER AC550 550W 80 Plus Bronze | Full Modular, ATX"
"Nguồn máy tính ACER AC650 220V 650W 80 Plus Bronze | Full Modular, ATX",PSU,Unknown,1360000,"Nguồn máy tính ACER AC650 220V 650W 80 Plus Bronze | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1360000,,,,,,,"Nguồn máy tính ACER AC650 220V 650W 80 Plus Bronze | Full Modular, ATX"
"Nguồn máy tính ACER AC650 650W 80 Plus Bronze | Full Modular, ATX",PSU,Unknown,1445000,"Nguồn máy tính ACER AC650 650W 80 Plus Bronze | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1445000,,,,,,,"Nguồn máy tính ACER AC650 650W 80 Plus Bronze | Full Modular, ATX"
"Nguồn máy tính ACER AC750 750W 80 Plus Bronze | Full Modular, ATX",PSU,Unknown,1635000,"Nguồn máy tính ACER AC750 750W 80 Plus Bronze | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1635000,,,,,,,"Nguồn máy tính ACER AC750 750W 80 Plus Bronze | Full Modular, ATX"
"Nguồn máy tính ACER AC750 Pcie 5.0 750W 80 Plus Bronze | Full Modular, ATX",PSU,Unknown,1730000,"Nguồn máy tính ACER AC750 Pcie 5.0 750W 80 Plus Bronze | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1730000,,,,,,,"Nguồn máy tính ACER AC750 Pcie 5.0 750W 80 Plus Bronze | Full Modular, ATX"
"Nguồn máy tính ADATA XPG Core Shift 850W 80 Plus Gold | Full Modular, ATX",PSU,XPG,2299000,"Nguồn máy tính ADATA XPG Core Shift 850W 80 Plus Gold | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,2299000,,,,,,,"Nguồn máy tính ADATA XPG Core Shift 850W 80 Plus Gold | Full Modular, ATX"
"Nguồn máy tính AIGO CK650X Pro 650W 80 Plus Bronze | Non Modular, ATX",PSU,Unknown,790000,"Nguồn máy tính AIGO CK650X Pro 650W 80 Plus Bronze | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,790000,,,,,,,"Nguồn máy tính AIGO CK650X Pro 650W 80 Plus Bronze | Non Modular, ATX"
"Nguồn máy tính ANTEC Atom Zen 500W | Non Modular, ATX",PSU,Antec,639000,"Nguồn máy tính ANTEC Atom Zen 500W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,639000,,,,,,,"Nguồn máy tính ANTEC Atom Zen 500W | Non Modular, ATX"
"Nguồn máy tính ANTEC Atom Zen 650W | Non Modular, ATX",PSU,Antec,839000,"Nguồn máy tính ANTEC Atom Zen 650W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,839000,,,,,,,"Nguồn máy tính ANTEC Atom Zen 650W | Non Modular, ATX"
"Nguồn máy tính ANTEC Atom Zen 700W | Non Modular, ATX",PSU,Antec,989000,"Nguồn máy tính ANTEC Atom Zen 700W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,989000,,,,,,,"Nguồn máy tính ANTEC Atom Zen 700W | Non Modular, ATX"
"Nguồn máy tính ANTEC Atom Zen 750W | Non Modular, ATX",PSU,Antec,999000,"Nguồn máy tính ANTEC Atom Zen 750W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,999000,,,,,,,"Nguồn máy tính ANTEC Atom Zen 750W | Non Modular, ATX"
"Nguồn máy tính ANTEC CSK1000 PRO EC 1000W 80 Plus Bronze | Non Modular, ATX",PSU,Antec,2599000,"Nguồn máy tính ANTEC CSK1000 PRO EC 1000W 80 Plus Bronze | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,2599000,,,,,,,"Nguồn máy tính ANTEC CSK1000 PRO EC 1000W 80 Plus Bronze | Non Modular, ATX"
"Nguồn máy tính ANTEC CSK650 650W 80 Plus Bronze | Non Modular, ATX",PSU,Antec,1090000,"Nguồn máy tính ANTEC CSK650 650W 80 Plus Bronze | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1090000,,,,,,,"Nguồn máy tính ANTEC CSK650 650W 80 Plus Bronze | Non Modular, ATX"
"Nguồn máy tính ANTEC CSK750H 750W 80 Plus Bronze | Semi Modular, ATX",PSU,Antec,1399000,"Nguồn máy tính ANTEC CSK750H 750W 80 Plus Bronze | Semi Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1399000,,,,,,,"Nguồn máy tính ANTEC CSK750H 750W 80 Plus Bronze | Semi Modular, ATX"
"Nguồn máy tính ANTEC G650EC 650W 80 Plus Gold | Semi Modular, ATX",PSU,Antec,1649000,"Nguồn máy tính ANTEC G650EC 650W 80 Plus Gold | Semi Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1649000,,,,,,,"Nguồn máy tính ANTEC G650EC 650W 80 Plus Gold | Semi Modular, ATX"
"Nguồn máy tính ANTEC G750EC 750W 80 Plus Gold | Semi Modular, ATX",PSU,Antec,1649000,"Nguồn máy tính ANTEC G750EC 750W 80 Plus Gold | Semi Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1649000,,,,,,,"Nguồn máy tính ANTEC G750EC 750W 80 Plus Gold | Semi Modular, ATX"
"Nguồn máy tính ANTEC G850EC 850W 80 Plus Gold | Semi Modular, ATX",PSU,Antec,1849000,"Nguồn máy tính ANTEC G850EC 850W 80 Plus Gold | Semi Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1849000,,,,,,,"Nguồn máy tính ANTEC G850EC 850W 80 Plus Gold | Semi Modular, ATX"
"Nguồn máy tính ANTEC Meta V450 450W | Non Modular, ATX",PSU,Antec,549000,"Nguồn máy tính ANTEC Meta V450 450W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,549000,,,,,,,"Nguồn máy tính ANTEC Meta V450 450W | Non Modular, ATX"
"Nguồn máy tính ANTEC NeoEco NE1300G 1300W 80 Plus Gold | Full Modular, ATX",PSU,Antec,4499000,"Nguồn máy tính ANTEC NeoEco NE1300G 1300W 80 Plus Gold | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,4499000,,,,,,,"Nguồn máy tính ANTEC NeoEco NE1300G 1300W 80 Plus Gold | Full Modular, ATX"
"Nguồn máy tính ANTEC SP1000 1000W 80 Plus Platinum | Full Modular, ATX",PSU,Antec,5399000,"Nguồn máy tính ANTEC SP1000 1000W 80 Plus Platinum | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,5399000,,,,,,,"Nguồn máy tính ANTEC SP1000 1000W 80 Plus Platinum | Full Modular, ATX"
"Nguồn máy tính ANTEC SP1300EC 1300W 80 Plus Platinum | Full Modular, ATX",PSU,Antec,6499000,"Nguồn máy tính ANTEC SP1300EC 1300W 80 Plus Platinum | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,6499000,,,,,,,"Nguồn máy tính ANTEC SP1300EC 1300W 80 Plus Platinum | Full Modular, ATX"
"Nguồn máy tính ASUS Prime 650W 80 Plus Bronze | Non Modular, ATX",PSU,ASUS,1499000,"Nguồn máy tính ASUS Prime 650W 80 Plus Bronze | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1499000,,,,,,,"Nguồn máy tính ASUS Prime 650W 80 Plus Bronze | Non Modular, ATX"
"Nguồn máy tính ASUS Prime 750W 80 Plus Bronze | Non Modular, ATX",PSU,ASUS,1699000,"Nguồn máy tính ASUS Prime 750W 80 Plus Bronze | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1699000,,,,,,,"Nguồn máy tính ASUS Prime 750W 80 Plus Bronze | Non Modular, ATX"
"Nguồn máy tính ASUS ROG Strix 1000W 80 Plus Platinum | Full Modular, ATX",PSU,ASUS,6699000,"Nguồn máy tính ASUS ROG Strix 1000W 80 Plus Platinum | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,6699000,,,,,,,"Nguồn máy tính ASUS ROG Strix 1000W 80 Plus Platinum | Full Modular, ATX"
"Nguồn máy tính ASUS ROG Thor 1200 Gen III 1200W 80 Plus Platinum | Full Modular, ATX",PSU,ASUS,13799000,"Nguồn máy tính ASUS ROG Thor 1200 Gen III 1200W 80 Plus Platinum | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,13799000,,,,,,,"Nguồn máy tính ASUS ROG Thor 1200 Gen III 1200W 80 Plus Platinum | Full Modular, ATX"
"Nguồn máy tính ASUS TUF Gaming Black 850W 80 Plus Gold | Full Modular, ATX",PSU,ASUS,3999000,"Nguồn máy tính ASUS TUF Gaming Black 850W 80 Plus Gold | Full Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,3999000,,,,,,,"Nguồn máy tính ASUS TUF Gaming Black 850W 80 Plus Gold | Full Modular, ATX"
"Nguồn máy tính BITCOIN LB2000W 2000W 80 Plus Gold | Non Modular, ATX",PSU,Unknown,1290000,"Nguồn máy tính BITCOIN LB2000W 2000W 80 Plus Gold | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1290000,,,,,,,"Nguồn máy tính BITCOIN LB2000W 2000W 80 Plus Gold | Non Modular, ATX"
"Nguồn máy tính BITCOIN LX1800W 1800W | Non Modular, ATX",PSU,Unknown,1990000,"Nguồn máy tính BITCOIN LX1800W 1800W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1990000,,,,,,,"Nguồn máy tính BITCOIN LX1800W 1800W | Non Modular, ATX"
"Nguồn máy tính BITCOIN LX2000W 2000W | Non Modular, ATX",PSU,Unknown,1901000,"Nguồn máy tính BITCOIN LX2000W 2000W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,1901000,,,,,,,"Nguồn máy tính BITCOIN LX2000W 2000W | Non Modular, ATX"
"Nguồn máy tính Camera OEM 400W | Non-Modular, ATX",PSU,Unknown,185000,"Nguồn máy tính Camera OEM 400W | Non-Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,185000,,,,,,,"Nguồn máy tính Camera OEM 400W | Non-Modular, ATX"
"Nguồn máy tính CENTAUR 750 750W | Non Modular, ATX",PSU,Unknown,899000,"Nguồn máy tính CENTAUR 750 750W | Non Modular, ATX",https://theme.hstatic.net/200000420363/1001333448/14/appbuyxgety-icon.png?v=6362,,,,899000,,,,,,,"Nguồn máy tính CENTAUR 750 750W | Non Modular, ATX"
